Dia,Mes,Ano,Caudal_Diario
5,MAR,1966,3.2
6,MAR,1966,3.18
7,MAR,1966,3.1
8,MAR,1966,3.0
9,MAR,1966,3.04
10,MAR,1966,3.0
11,MAR,1966,2.95
12,MAR,1966,2.9
13,MAR,1966,2.88
14,MAR,1966,2.87
15,MAR,1966,2.85
16,MAR,1966,2.85
17,MAR,1966,2.8
18,MAR,1966,2.7
19,MAR,1966,2.85
20,MAR,1966,3.35
21,MAR,1966,5.75
22,MAR,1966,5.1
23,MAR,1966,4.5
24,MAR,1966,3.93
25,MAR,1966,3.52
26,MAR,1966,3.38
27,MAR,1966,3.36
28,MAR,1966,3.3
29,MAR,1966,3.2
30,MAR,1966,3.25
31,MAR,1966,3.25
1,ABR,1966,3.74
2,ABR,1966,3.38
3,ABR,1966,3.08
4,ABR,1966,3.0
5,ABR,1966,2.87
6,ABR,1966,2.8
7,ABR,1966,2.73
8,ABR,1966,2.7
9,ABR,1966,2.68
10,ABR,1966,2.75
11,ABR,1966,2.82
12,ABR,1966,2.6
13,ABR,1966,2.5
14,ABR,1966,2.48
15,ABR,1966,2.42
16,ABR,1966,2.38
17,ABR,1966,2.36
18,ABR,1966,2.3
19,ABR,1966,2.23
20,ABR,1966,2.25
21,ABR,1966,2.35
22,ABR,1966,2.23
23,ABR,1966,2.18
24,ABR,1966,2.36
25,ABR,1966,2.6
26,ABR,1966,2.7
27,ABR,1966,2.45
28,ABR,1966,2.6
29,ABR,1966,2.6
30,ABR,1966,2.5
31,ABR,1966,
1,MAY,1966,
2,MAY,1966,2.77
3,MAY,1966,3.55
4,MAY,1966,4.9
5,MAY,1966,4.1
6,MAY,1966,3.7
7,MAY,1966,11.98
8,MAY,1966,8.66
9,MAY,1966,6.8
10,MAY,1966,4.3
11,MAY,1966,5.45
12,MAY,1966,13.55
13,MAY,1966,10.72
14,MAY,1966,6.3
15,MAY,1966,5.5
16,MAY,1966,5.4
17,MAY,1966,5.0
18,MAY,1966,6.5
19,MAY,1966,7.7
20,MAY,1966,5.5
21,MAY,1966,5.5
22,MAY,1966,5.8
23,MAY,1966,4.92
24,MAY,1966,6.84
25,MAY,1966,9.75
26,MAY,1966,6.85
27,MAY,1966,7.63
28,MAY,1966,19.25
29,MAY,1966,19.02
30,MAY,1966,20.0
31,MAY,1966,18.03
1,JUN,1966,13.9
2,JUN,1966,21.98
3,JUN,1966,26.25
4,JUN,1966,16.3
5,JUN,1966,13.3
6,JUN,1966,12.15
7,JUN,1966,13.9
8,JUN,1966,14.3
9,JUN,1966,14.96
10,JUN,1966,22.7
11,JUN,1966,15.5
12,JUN,1966,13.9
13,JUN,1966,16.34
14,JUN,1966,19.97
15,JUN,1966,14.0
16,JUN,1966,11.82
17,JUN,1966,10.9
18,JUN,1966,9.9
19,JUN,1966,10.8
20,JUN,1966,12.44
21,JUN,1966,18.4
22,JUN,1966,29.84
23,JUN,1966,44.57
24,JUN,1966,27.0
25,JUN,1966,43.27
26,JUN,1966,29.77
27,JUN,1966,20.3
28,JUN,1966,16.5
29,JUN,1966,14.75
30,JUN,1966,14.5
31,JUN,1966,
1,JUL,1966,12.6
2,JUL,1966,11.3
3,JUL,1966,10.4
4,JUL,1966,12.93
5,JUL,1966,16.57
6,JUL,1966,11.4
7,JUL,1966,10.4
8,JUL,1966,16.02
9,JUL,1966,22.58
10,JUL,1966,14.75
11,JUL,1966,11.4
12,JUL,1966,17.14
13,JUL,1966,28.81
14,JUL,1966,25.28
15,JUL,1966,18.84
16,JUL,1966,13.8
17,JUL,1966,11.4
18,JUL,1966,12.33
19,JUL,1966,12.5
20,JUL,1966,11.5
21,JUL,1966,22.04
22,JUL,1966,27.83
23,JUL,1966,10.9
24,JUL,1966,9.6
25,JUL,1966,9.0
26,JUL,1966,9.38
27,JUL,1966,8.3
28,JUL,1966,10.29
29,JUL,1966,11.6
30,JUL,1966,8.5
31,JUL,1966,8.7
1,AGO,1966,8.12
2,AGO,1966,7.3
3,AGO,1966,7.0
4,AGO,1966,6.8
5,AGO,1966,10.3
6,AGO,1966,8.44
7,AGO,1966,90.6
8,AGO,1966,45.86
9,AGO,1966,25.5
10,AGO,1966,19.66
11,AGO,1966,16.1
12,AGO,1966,13.5
13,AGO,1966,41.78
14,AGO,1966,25.51
15,AGO,1966,17.0
16,AGO,1966,14.8
17,AGO,1966,17.1
18,AGO,1966,50.35
19,AGO,1966,37.39
20,AGO,1966,28.2
21,AGO,1966,19.7
22,AGO,1966,16.55
23,AGO,1966,14.7
24,AGO,1966,11.5
25,AGO,1966,15.78
26,AGO,1966,12.53
27,AGO,1966,11.98
28,AGO,1966,29.42
29,AGO,1966,19.6
30,AGO,1966,20.93
31,AGO,1966,15.65
1,SET,1966,20.97
2,SET,1966,18.03
3,SET,1966,16.53
4,SET,1966,13.4
5,SET,1966,13.3
6,SET,1966,13.0
7,SET,1966,11.5
8,SET,1966,10.7
9,SET,1966,14.3
10,SET,1966,33.99
11,SET,1966,25.67
12,SET,1966,17.8
13,SET,1966,28.24
14,SET,1966,19.93
15,SET,1966,13.46
16,SET,1966,12.62
17,SET,1966,15.1
18,SET,1966,11.1
19,SET,1966,11.98
20,SET,1966,10.4
21,SET,1966,9.7
22,SET,1966,8.7
23,SET,1966,15.64
24,SET,1966,53.75
25,SET,1966,31.2
26,SET,1966,17.4
27,SET,1966,19.1
28,SET,1966,14.57
29,SET,1966,12.6
30,SET,1966,18.15
31,SET,1966,
1,OCT,1966,19.7
2,OCT,1966,11.0
3,OCT,1966,10.0
4,OCT,1966,12.99
5,OCT,1966,48.85
6,OCT,1966,42.35
7,OCT,1966,51.17
8,OCT,1966,58.97
9,OCT,1966,35.5
10,OCT,1966,27.5
11,OCT,1966,38.68
12,OCT,1966,25.4
13,OCT,1966,25.41
14,OCT,1966,28.77
15,OCT,1966,23.57
16,OCT,1966,22.94
17,OCT,1966,19.8
18,OCT,1966,26.34
19,OCT,1966,28.71
20,OCT,1966,24.12
21,OCT,1966,32.17
22,OCT,1966,41.29
23,OCT,1966,28.2
24,OCT,1966,23.1
25,OCT,1966,20.2
26,OCT,1966,17.6
27,OCT,1966,17.3
28,OCT,1966,16.5
29,OCT,1966,15.2
30,OCT,1966,14.3
31,OCT,1966,13.9
1,NOV,1966,12.6
2,NOV,1966,12.0
3,NOV,1966,11.1
4,NOV,1966,10.7
5,NOV,1966,11.3
6,NOV,1966,11.2
7,NOV,1966,14.3
8,NOV,1966,15.09
9,NOV,1966,14.87
10,NOV,1966,11.8
11,NOV,1966,10.4
12,NOV,1966,10.0
13,NOV,1966,9.6
14,NOV,1966,9.03
15,NOV,1966,8.7
16,NOV,1966,8.4
17,NOV,1966,8.2
18,NOV,1966,8.12
19,NOV,1966,8.12
20,NOV,1966,8.3
21,NOV,1966,8.0
22,NOV,1966,11.1
23,NOV,1966,11.5
24,NOV,1966,13.9
25,NOV,1966,11.0
26,NOV,1966,9.7
27,NOV,1966,9.03
28,NOV,1966,8.4
29,NOV,1966,8.12
30,NOV,1966,7.8
31,NOV,1966,
1,DIC,1966,7.6
2,DIC,1966,8.2
3,DIC,1966,10.2
4,DIC,1966,10.0
5,DIC,1966,9.4
6,DIC,1966,9.36
7,DIC,1966,9.4
8,DIC,1966,8.7
9,DIC,1966,8.3
10,DIC,1966,7.5
11,DIC,1966,8.15
12,DIC,1966,8.6
13,DIC,1966,10.3
14,DIC,1966,9.36
15,DIC,1966,8.7
16,DIC,1966,8.1
17,DIC,1966,8.12
18,DIC,1966,8.05
19,DIC,1966,8.7
20,DIC,1966,8.6
21,DIC,1966,7.8
22,DIC,1966,7.25
23,DIC,1966,7.0
24,DIC,1966,6.7
25,DIC,1966,9.1
26,DIC,1966,23.08
27,DIC,1966,14.0
28,DIC,1966,10.8
29,DIC,1966,9.05
30,DIC,1966,8.12
31,DIC,1966,7.5
1,ENE,1967,6.9
2,ENE,1967,6.5
3,ENE,1967,6.2
4,ENE,1967,5.75
5,ENE,1967,5.65
6,ENE,1967,5.5
7,ENE,1967,5.25
8,ENE,1967,5.1
9,ENE,1967,5.0
10,ENE,1967,4.9
11,ENE,1967,4.65
12,ENE,1967,4.58
13,ENE,1967,4.6
14,ENE,1967,5.03
15,ENE,1967,5.0
16,ENE,1967,4.95
17,ENE,1967,4.75
18,ENE,1967,4.6
19,ENE,1967,4.5
20,ENE,1967,4.4
21,ENE,1967,4.36
22,ENE,1967,4.35
23,ENE,1967,4.2
24,ENE,1967,4.36
25,ENE,1967,4.2
26,ENE,1967,4.14
27,ENE,1967,4.36
28,ENE,1967,4.4
29,ENE,1967,4.4
30,ENE,1967,4.55
31,ENE,1967,4.4
1,FEB,1967,4.3
2,FEB,1967,4.15
3,FEB,1967,4.1
4,FEB,1967,4.0
5,FEB,1967,3.85
6,FEB,1967,3.8
7,FEB,1967,3.7
8,FEB,1967,3.62
9,FEB,1967,3.55
10,FEB,1967,3.5
11,FEB,1967,3.35
12,FEB,1967,3.32
13,FEB,1967,3.3
14,FEB,1967,3.23
15,FEB,1967,3.87
16,FEB,1967,3.92
17,FEB,1967,3.51
18,FEB,1967,3.35
19,FEB,1967,3.3
20,FEB,1967,3.25
21,FEB,1967,3.3
22,FEB,1967,3.4
23,FEB,1967,3.28
24,FEB,1967,3.12
25,FEB,1967,3.0
26,FEB,1967,2.96
27,FEB,1967,3.0
28,FEB,1967,2.96
29,FEB,1967,
30,FEB,1967,
31,FEB,1967,
1,MAR,1967,2.95
2,MAR,1967,2.9
3,MAR,1967,2.9
4,MAR,1967,2.9
5,MAR,1967,2.85
6,MAR,1967,2.8
7,MAR,1967,2.22
8,MAR,1967,2.73
9,MAR,1967,2.65
10,MAR,1967,2.6
11,MAR,1967,2.75
12,MAR,1967,2.85
13,MAR,1967,2.75
14,MAR,1967,2.65
15,MAR,1967,2.6
16,MAR,1967,2.58
17,MAR,1967,2.58
18,MAR,1967,2.6
19,MAR,1967,2.58
20,MAR,1967,2.52
21,MAR,1967,2.5
22,MAR,1967,7.45
23,MAR,1967,2.4
24,MAR,1967,2.36
25,MAR,1967,2.35
26,MAR,1967,2.35
27,MAR,1967,2.31
28,MAR,1967,2.3
29,MAR,1967,2.26
30,MAR,1967,2.24
31,MAR,1967,2.22
1,ABR,1967,2.2
2,ABR,1967,2.12
3,ABR,1967,2.12
4,ABR,1967,2.08
5,ABR,1967,2.07
6,ABR,1967,2.08
7,ABR,1967,2.07
8,ABR,1967,2.07
9,ABR,1967,2.1
10,ABR,1967,2.1
11,ABR,1967,2.2
12,ABR,1967,2.4
13,ABR,1967,2.3
14,ABR,1967,2.25
15,ABR,1967,2.2
16,ABR,1967,2.25
17,ABR,1967,2.25
18,ABR,1967,2.26
19,ABR,1967,2.24
20,ABR,1967,2.97
21,ABR,1967,5.85
22,ABR,1967,8.08
23,ABR,1967,5.03
24,ABR,1967,3.5
25,ABR,1967,3.0
26,ABR,1967,2.75
27,ABR,1967,2.6
28,ABR,1967,2.55
29,ABR,1967,2.52
30,ABR,1967,2.45
31,ABR,1967,
1,MAY,1967,2.47
2,MAY,1967,2.43
3,MAY,1967,2.3
4,MAY,1967,2.28
5,MAY,1967,2.22
6,MAY,1967,2.15
7,MAY,1967,2.18
8,MAY,1967,3.41
9,MAY,1967,5.31
10,MAY,1967,4.15
11,MAY,1967,5.72
12,MAY,1967,3.73
13,MAY,1967,3.07
14,MAY,1967,3.85
15,MAY,1967,3.77
16,MAY,1967,4.72
17,MAY,1967,3.32
18,MAY,1967,3.52
19,MAY,1967,3.82
20,MAY,1967,3.47
21,MAY,1967,3.2
22,MAY,1967,3.01
23,MAY,1967,3.01
24,MAY,1967,2.8
25,MAY,1967,2.67
26,MAY,1967,2.63
27,MAY,1967,2.78
28,MAY,1967,2.73
29,MAY,1967,2.83
30,MAY,1967,3.23
31,MAY,1967,3.58
1,JUN,1967,3.27
2,JUN,1967,14.98
3,JUN,1967,10.64
4,JUN,1967,18.94
5,JUN,1967,14.7
6,JUN,1967,13.68
7,JUN,1967,18.58
8,JUN,1967,15.42
9,JUN,1967,13.7
10,JUN,1967,11.93
11,JUN,1967,10.9
12,JUN,1967,8.73
13,JUN,1967,10.48
14,JUN,1967,7.98
15,JUN,1967,6.86
16,JUN,1967,8.79
17,JUN,1967,52.13
18,JUN,1967,15.0
19,JUN,1967,11.0
20,JUN,1967,10.0
21,JUN,1967,9.5
22,JUN,1967,9.0
23,JUN,1967,8.7
24,JUN,1967,11.22
25,JUN,1967,9.66
26,JUN,1967,9.18
27,JUN,1967,13.72
28,JUN,1967,17.87
29,JUN,1967,13.95
30,JUN,1967,10.32
31,JUN,1967,
1,JUL,1967,9.02
2,JUL,1967,8.43
3,JUL,1967,7.63
4,JUL,1967,7.35
5,JUL,1967,6.98
6,JUL,1967,7.18
7,JUL,1967,6.46
8,JUL,1967,7.11
9,JUL,1967,11.34
10,JUL,1967,6.82
11,JUL,1967,6.17
12,JUL,1967,5.98
13,JUL,1967,6.69
14,JUL,1967,5.83
15,JUL,1967,12.35
16,JUL,1967,12.33
17,JUL,1967,7.14
18,JUL,1967,10.83
19,JUL,1967,15.13
20,JUL,1967,12.72
21,JUL,1967,12.88
22,JUL,1967,20.89
23,JUL,1967,19.51
24,JUL,1967,13.25
25,JUL,1967,11.3
26,JUL,1967,10.13
27,JUL,1967,10.18
28,JUL,1967,11.37
29,JUL,1967,11.4
30,JUL,1967,9.09
31,JUL,1967,8.52
1,AGO,1967,7.94
2,AGO,1967,7.6
3,AGO,1967,7.54
4,AGO,1967,13.34
5,AGO,1967,18.59
6,AGO,1967,10.14
7,AGO,1967,9.62
8,AGO,1967,11.54
9,AGO,1967,12.82
10,AGO,1967,13.53
11,AGO,1967,17.02
12,AGO,1967,12.15
13,AGO,1967,12.55
14,AGO,1967,11.59
15,AGO,1967,9.15
16,AGO,1967,8.42
17,AGO,1967,8.38
18,AGO,1967,13.71
19,AGO,1967,13.99
20,AGO,1967,9.56
21,AGO,1967,12.89
22,AGO,1967,9.75
23,AGO,1967,10.22
24,AGO,1967,9.31
25,AGO,1967,16.82
26,AGO,1967,16.24
27,AGO,1967,14.89
28,AGO,1967,12.75
29,AGO,1967,11.28
30,AGO,1967,10.31
31,AGO,1967,10.02
1,SET,1967,10.38
2,SET,1967,10.8
3,SET,1967,9.77
4,SET,1967,12.34
5,SET,1967,9.17
6,SET,1967,10.2
7,SET,1967,9.0
8,SET,1967,19.82
9,SET,1967,14.95
10,SET,1967,15.78
11,SET,1967,30.27
12,SET,1967,24.78
13,SET,1967,19.77
14,SET,1967,15.76
15,SET,1967,14.27
16,SET,1967,21.57
17,SET,1967,30.41
18,SET,1967,23.02
19,SET,1967,27.51
20,SET,1967,22.56
21,SET,1967,19.1
22,SET,1967,17.47
23,SET,1967,62.45
24,SET,1967,41.26
25,SET,1967,24.47
26,SET,1967,35.71
27,SET,1967,71.15
28,SET,1967,32.58
29,SET,1967,39.6
30,SET,1967,31.26
31,SET,1967,
1,OCT,1967,44.49
2,OCT,1967,29.67
3,OCT,1967,188.66
4,OCT,1967,44.27
5,OCT,1967,30.15
6,OCT,1967,23.98
7,OCT,1967,21.15
8,OCT,1967,19.01
9,OCT,1967,20.52
10,OCT,1967,24.79
11,OCT,1967,36.6
12,OCT,1967,32.65
13,OCT,1967,18.15
14,OCT,1967,17.84
15,OCT,1967,26.9
16,OCT,1967,33.02
17,OCT,1967,16.35
18,OCT,1967,14.63
19,OCT,1967,23.19
20,OCT,1967,21.79
21,OCT,1967,15.52
22,OCT,1967,15.46
23,OCT,1967,25.83
24,OCT,1967,32.21
25,OCT,1967,35.13
26,OCT,1967,69.9
27,OCT,1967,57.6
28,OCT,1967,22.31
29,OCT,1967,23.54
30,OCT,1967,33.23
31,OCT,1967,24.5
1,NOV,1967,13.69
2,NOV,1967,13.27
3,NOV,1967,12.49
4,NOV,1967,25.6
5,NOV,1967,12.93
6,NOV,1967,11.12
7,NOV,1967,10.54
8,NOV,1967,10.54
9,NOV,1967,11.12
10,NOV,1967,10.05
11,NOV,1967,9.37
12,NOV,1967,8.87
13,NOV,1967,8.7
14,NOV,1967,9.41
15,NOV,1967,9.85
16,NOV,1967,9.63
17,NOV,1967,12.82
18,NOV,1967,9.61
19,NOV,1967,8.95
20,NOV,1967,11.65
21,NOV,1967,10.7
22,NOV,1967,11.53
23,NOV,1967,8.75
24,NOV,1967,8.43
25,NOV,1967,7.7
26,NOV,1967,7.2
27,NOV,1967,7.05
28,NOV,1967,7.5
29,NOV,1967,7.3
30,NOV,1967,7.1
31,NOV,1967,
1,DIC,1967,6.93
2,DIC,1967,6.96
3,DIC,1967,6.86
4,DIC,1967,6.82
5,DIC,1967,6.57
6,DIC,1967,6.93
7,DIC,1967,7.32
8,DIC,1967,7.35
9,DIC,1967,7.73
10,DIC,1967,8.1
11,DIC,1967,16.83
12,DIC,1967,8.17
13,DIC,1967,7.54
14,DIC,1967,7.77
15,DIC,1967,6.43
16,DIC,1967,6.08
17,DIC,1967,6.03
18,DIC,1967,6.16
19,DIC,1967,6.16
20,DIC,1967,6.1
21,DIC,1967,5.98
22,DIC,1967,5.77
23,DIC,1967,5.66
24,DIC,1967,5.61
25,DIC,1967,5.44
26,DIC,1967,5.23
27,DIC,1967,5.15
28,DIC,1967,5.17
29,DIC,1967,4.97
30,DIC,1967,4.95
31,DIC,1967,4.9
1,ENE,1968,4.73
2,ENE,1968,4.63
3,ENE,1968,4.63
4,ENE,1968,4.62
5,ENE,1968,4.54
6,ENE,1968,4.48
7,ENE,1968,4.35
8,ENE,1968,4.28
9,ENE,1968,4.3
10,ENE,1968,4.3
11,ENE,1968,4.22
12,ENE,1968,4.14
13,ENE,1968,4.25
14,ENE,1968,4.14
15,ENE,1968,4.2
16,ENE,1968,4.58
17,ENE,1968,6.68
18,ENE,1968,6.05
19,ENE,1968,4.98
20,ENE,1968,4.58
21,ENE,1968,4.35
22,ENE,1968,4.63
23,ENE,1968,4.84
24,ENE,1968,5.26
25,ENE,1968,5.67
26,ENE,1968,6.54
27,ENE,1968,7.08
28,ENE,1968,6.23
29,ENE,1968,7.03
30,ENE,1968,6.69
31,ENE,1968,7.03
1,FEB,1968,6.21
2,FEB,1968,5.72
3,FEB,1968,5.49
4,FEB,1968,5.38
5,FEB,1968,5.21
6,FEB,1968,4.92
7,FEB,1968,4.75
8,FEB,1968,4.75
9,FEB,1968,5.03
10,FEB,1968,5.21
11,FEB,1968,5.07
12,FEB,1968,4.75
13,FEB,1968,4.65
14,FEB,1968,4.48
15,FEB,1968,4.39
16,FEB,1968,4.39
17,FEB,1968,4.2
18,FEB,1968,4.14
19,FEB,1968,3.9
20,FEB,1968,3.48
21,FEB,1968,6.6
22,FEB,1968,5.65
23,FEB,1968,9.09
24,FEB,1968,5.33
25,FEB,1968,4.86
26,FEB,1968,5.05
27,FEB,1968,4.8
28,FEB,1968,4.69
29,FEB,1968,4.55
30,FEB,1968,
31,FEB,1968,
1,MAR,1968,4.3
2,MAR,1968,4.25
3,MAR,1968,4.25
4,MAR,1968,3.71
5,MAR,1968,3.49
6,MAR,1968,3.65
7,MAR,1968,3.6
8,MAR,1968,3.55
9,MAR,1968,3.41
10,MAR,1968,3.32
11,MAR,1968,3.31
12,MAR,1968,3.22
13,MAR,1968,3.12
14,MAR,1968,3.56
15,MAR,1968,5.29
16,MAR,1968,4.45
17,MAR,1968,4.15
18,MAR,1968,3.41
19,MAR,1968,3.23
20,MAR,1968,3.07
21,MAR,1968,3.0
22,MAR,1968,2.0
23,MAR,1968,2.8
24,MAR,1968,2.85
25,MAR,1968,3.09
26,MAR,1968,3.12
27,MAR,1968,3.04
28,MAR,1968,2.99
29,MAR,1968,3.29
30,MAR,1968,3.23
31,MAR,1968,3.12
1,ABR,1968,3.12
2,ABR,1968,3.09
3,ABR,1968,3.05
4,ABR,1968,3.25
5,ABR,1968,3.32
6,ABR,1968,3.72
7,ABR,1968,3.36
8,ABR,1968,3.32
9,ABR,1968,3.62
10,ABR,1968,3.76
11,ABR,1968,3.55
12,ABR,1968,3.41
13,ABR,1968,3.23
14,ABR,1968,3.09
15,ABR,1968,3.0
16,ABR,1968,2.92
17,ABR,1968,2.88
18,ABR,1968,2.84
19,ABR,1968,2.88
20,ABR,1968,2.72
21,ABR,1968,2.68
22,ABR,1968,2.63
23,ABR,1968,2.58
24,ABR,1968,2.58
25,ABR,1968,2.68
26,ABR,1968,2.8
27,ABR,1968,2.73
28,ABR,1968,2.68
29,ABR,1968,2.68
30,ABR,1968,2.68
31,ABR,1968,
1,MAY,1968,2.75
2,MAY,1968,2.84
3,MAY,1968,2.77
4,MAY,1968,2.94
5,MAY,1968,6.45
6,MAY,1968,4.21
7,MAY,1968,6.53
8,MAY,1968,6.13
9,MAY,1968,5.64
10,MAY,1968,5.4
11,MAY,1968,6.21
12,MAY,1968,10.55
13,MAY,1968,6.37
14,MAY,1968,4.99
15,MAY,1968,5.6
16,MAY,1968,7.8
17,MAY,1968,32.35
18,MAY,1968,39.45
19,MAY,1968,30.43
20,MAY,1968,17.37
21,MAY,1968,16.82
22,MAY,1968,18.52
23,MAY,1968,17.07
24,MAY,1968,18.58
25,MAY,1968,14.2
26,MAY,1968,13.99
27,MAY,1968,9.0
28,MAY,1968,12.1
29,MAY,1968,19.2
30,MAY,1968,27.0
31,MAY,1968,78.0
1,JUN,1968,50.0
2,JUN,1968,33.0
3,JUN,1968,74.0
4,JUN,1968,72.0
5,JUN,1968,33.0
6,JUN,1968,38.0
7,JUN,1968,38.0
8,JUN,1968,20.0
9,JUN,1968,48.0
10,JUN,1968,36.0
11,JUN,1968,22.0
12,JUN,1968,26.0
13,JUN,1968,14.5
14,JUN,1968,66.0
15,JUN,1968,19.24
16,JUN,1968,16.57
17,JUN,1968,98.5
18,JUN,1968,92.0
19,JUN,1968,355.0
20,JUN,1968,250.0
21,JUN,1968,84.0
22,JUN,1968,61.0
23,JUN,1968,17.63
24,JUN,1968,12.98
25,JUN,1968,11.21
26,JUN,1968,10.07
27,JUN,1968,41.83
28,JUN,1968,28.57
29,JUN,1968,14.69
30,JUN,1968,17.47
31,JUN,1968,
1,JUL,1968,16.18
2,JUL,1968,35.28
3,JUL,1968,31.75
4,JUL,1968,26.06
5,JUL,1968,24.67
6,JUL,1968,18.82
7,JUL,1968,17.18
8,JUL,1968,15.98
9,JUL,1968,14.65
10,JUL,1968,13.36
11,JUL,1968,24.43
12,JUL,1968,23.49
13,JUL,1968,19.72
14,JUL,1968,16.7
15,JUL,1968,13.67
16,JUL,1968,12.78
17,JUL,1968,17.23
18,JUL,1968,19.65
19,JUL,1968,15.61
20,JUL,1968,21.84
21,JUL,1968,20.86
22,JUL,1968,16.91
23,JUL,1968,11.25
24,JUL,1968,14.09
25,JUL,1968,13.04
26,JUL,1968,12.21
27,JUL,1968,11.64
28,JUL,1968,11.73
29,JUL,1968,11.18
30,JUL,1968,11.09
31,JUL,1968,10.9
1,AGO,1968,11.03
2,AGO,1968,10.97
3,AGO,1968,12.02
4,AGO,1968,11.43
5,AGO,1968,10.1
6,AGO,1968,9.69
7,AGO,1968,9.44
8,AGO,1968,9.85
9,AGO,1968,12.47
10,AGO,1968,14.58
11,AGO,1968,37.93
12,AGO,1968,27.41
13,AGO,1968,17.56
14,AGO,1968,14.33
15,AGO,1968,12.62
16,AGO,1968,13.74
17,AGO,1968,12.34
18,AGO,1968,21.0
19,AGO,1968,16.55
20,AGO,1968,15.75
21,AGO,1968,17.95
22,AGO,1968,13.04
23,AGO,1968,11.83
24,AGO,1968,11.27
25,AGO,1968,11.98
26,AGO,1968,11.13
27,AGO,1968,10.81
28,AGO,1968,13.92
29,AGO,1968,18.95
30,AGO,1968,47.22
31,AGO,1968,27.76
1,SET,1968,24.14
2,SET,1968,31.45
3,SET,1968,22.79
4,SET,1968,19.94
5,SET,1968,33.4
6,SET,1968,31.77
7,SET,1968,41.46
8,SET,1968,40.41
9,SET,1968,22.34
10,SET,1968,26.35
11,SET,1968,26.25
12,SET,1968,23.14
13,SET,1968,25.17
14,SET,1968,11.8
15,SET,1968,13.6
16,SET,1968,35.0
17,SET,1968,84.0
18,SET,1968,32.0
19,SET,1968,35.0
20,SET,1968,23.0
21,SET,1968,21.0
22,SET,1968,18.5
23,SET,1968,38.0
24,SET,1968,25.5
25,SET,1968,25.0
26,SET,1968,43.88
27,SET,1968,33.85
28,SET,1968,25.9
29,SET,1968,25.46
30,SET,1968,21.08
31,SET,1968,
1,OCT,1968,22.04
2,OCT,1968,21.0
3,OCT,1968,20.18
4,OCT,1968,16.84
5,OCT,1968,38.37
6,OCT,1968,33.13
7,OCT,1968,31.31
8,OCT,1968,29.05
9,OCT,1968,23.38
10,OCT,1968,30.92
11,OCT,1968,51.15
12,OCT,1968,41.39
13,OCT,1968,34.17
14,OCT,1968,25.6
15,OCT,1968,36.54
16,OCT,1968,38.15
17,OCT,1968,26.09
18,OCT,1968,20.59
19,OCT,1968,18.09
20,OCT,1968,18.35
21,OCT,1968,15.6
22,OCT,1968,16.53
23,OCT,1968,17.43
24,OCT,1968,16.32
25,OCT,1968,30.81
26,OCT,1968,20.34
27,OCT,1968,15.46
28,OCT,1968,14.12
29,OCT,1968,13.63
30,OCT,1968,12.27
31,OCT,1968,12.51
1,NOV,1968,15.65
2,NOV,1968,29.43
3,NOV,1968,15.13
4,NOV,1968,13.46
5,NOV,1968,14.11
6,NOV,1968,12.16
7,NOV,1968,14.75
8,NOV,1968,21.47
9,NOV,1968,17.4
10,NOV,1968,11.65
11,NOV,1968,11.39
12,NOV,1968,10.37
13,NOV,1968,14.46
14,NOV,1968,17.39
15,NOV,1968,13.76
16,NOV,1968,13.8
17,NOV,1968,16.89
18,NOV,1968,14.2
19,NOV,1968,11.64
20,NOV,1968,11.34
21,NOV,1968,10.25
22,NOV,1968,10.05
23,NOV,1968,10.56
24,NOV,1968,10.55
25,NOV,1968,29.86
26,NOV,1968,22.08
27,NOV,1968,17.39
28,NOV,1968,13.51
29,NOV,1968,11.52
30,NOV,1968,10.19
31,NOV,1968,
1,DIC,1968,9.47
2,DIC,1968,8.71
3,DIC,1968,8.27
4,DIC,1968,8.22
5,DIC,1968,8.02
6,DIC,1968,7.73
7,DIC,1968,7.4
8,DIC,1968,7.25
9,DIC,1968,7.47
10,DIC,1968,7.48
11,DIC,1968,7.68
12,DIC,1968,7.83
13,DIC,1968,8.12
14,DIC,1968,7.4
15,DIC,1968,9.81
16,DIC,1968,14.47
17,DIC,1968,10.85
18,DIC,1968,9.69
19,DIC,1968,8.87
20,DIC,1968,8.12
21,DIC,1968,7.66
22,DIC,1968,7.4
23,DIC,1968,7.12
24,DIC,1968,6'86
25,DIC,1968,6.6
26,DIC,1968,6.34
27,DIC,1968,6.03
28,DIC,1968,5.85
29,DIC,1968,5.79
30,DIC,1968,5.72
31,DIC,1968,5.67
1,ENE,1969,5.49
2,ENE,1969,5.38
3,ENE,1969,5.26
4,ENE,1969,5.36
5,ENE,1969,5.17
6,ENE,1969,5.08
7,ENE,1969,5.22
8,ENE,1969,4.94
9,ENE,1969,4.8
10,ENE,1969,4.8
11,ENE,1969,4.8
12,ENE,1969,4.69
13,ENE,1969,4.58
14,ENE,1969,4.47
15,ENE,1969,5.02
16,ENE,1969,5.17
17,ENE,1969,5.25
18,ENE,1969,4.94
19,ENE,1969,4.69
20,ENE,1969,8.13
21,ENE,1969,6.19
22,ENE,1969,5.49
23,ENE,1969,5.49
24,ENE,1969,5.38
25,ENE,1969,5.26
26,ENE,1969,5.17
27,ENE,1969,5.08
28,ENE,1969,5.08
29,ENE,1969,4.94
30,ENE,1969,4.94
31,ENE,1969,4.94
1,FEB,1969,4.94
2,FEB,1969,4.94
3,FEB,1969,4.94
4,FEB,1969,4.8
5,FEB,1969,4.94
